url,titulo,texto,status,local,data_hora,problem_type,product_type,category
https://www.reclameaqui.com.br/ifood/dificuldade-em-finalizar-cadastro-de-restaurante-no-ifood-via-cpf_Dw1jEPaUEftwd0kU/,Dificuldade em finalizar cadastro de restaurante no iFood via CPF,"Olá, estou tentando fazer um cadastro de restaurante no ifood por CPF, desde o dia 15/10/2025, porém não estou conseguindo finalizar. Toda vez que entro na área de cadastro de restaurantes com o meu email, a plataforma exibe uma notificação dizendo que o cadastro está pendente e quando vou finalizar informa que já tenho uma conta ativa no meu CPF. Quando entro no portal com o email para verificar essa conta ativa, ocorre um erro. Obrigado!",Não respondida,Atibaia - SP,19/10/2025 às 08:45,,,
https://www.reclameaqui.com.br/ifood/pedido-atrasado-no-mcdonald-s-impossibilidade-de-cancelamento-e-reembolso-apos-o-fechamento-da-loja_jcllAwDlAqZBewfd/,"Pedido atrasado no McDonald's, impossibilidade de cancelamento e reembolso após o fechamento da loja.","Boa noite, eu fiz um pedido no McDonalds às 20:50 da Noite com previsão de chegar 22:00, até aí tudo bem só que deu um atraso de 1 hora e depois disso até agora nada do meu pedido chegar e não estou conseguindo cancelar o pedido e pedir o reembolso pois a loja já fechou, isso é [Editado pelo Reclame Aqui]",Não respondida,Rio de Janeiro - RJ,19/10/2025 às 03:13,,,Restaurantes
https://www.reclameaqui.com.br/ifood/cobranca-indevida-club-ifood_L2DDO2pd53kMGtnv/,Cobrança indevida club Ifood,"Tive uma cobrança indevida de R$ 12,90 do clube Ifood do qual nunca fiz assinatura.",Não respondida,Porto Alegre - RS,19/10/2025 às 09:15,,,Delivery Alimentação
https://www.reclameaqui.com.br/ifood/pedido-incompleto-e-falta-de-reembolso-no-atacadao-atibaia_Bgdqbrm6iRC2c2Ul/,Pedido incompleto e falta de reembolso no Atacadão Atibaia,"Realizei uma compra no mercado do Atacadão Atibaia, o mesmo veio com itens faltantes que o mercado não tinha em estoque e também faltou itens que consta na nota fiscal solicito reembolso o mais rápido possível pois pelo aplicativo foi finalizado meu atendimento sem solução alguma segue número do pedidoNúmero do pedido : *****Dia 18/10/2025",Não respondida,Atibaia - SP,19/10/2025 às 07:56,,,Supermercados
https://www.reclameaqui.com.br/ifood/pedido-de-pizza-nao-entregue-e-falta-de-atendimento-para-cancelamento_Ea2T1EopJhZNaeOf/,Pedido de pizza não entregue e falta de atendimento para cancelamento,"Fiz o pedido de uma pizza de 11 :30. O atendente me fez esperar até 2:30, dizendo que estava resolvendo o problema. Parou de vizualizar. Não sei se dormiu ou se esqueceu que m mandou esperar ou se apenas me ignorou. Por fim. Esperei até duas e nem cancelar o pedido eu consegui. Espero que façam isso, apesar do desrespeito com o cliente.",Não respondida,João Pessoa - PB,19/10/2025 às 02:34,,,Bebidas
https://www.reclameaqui.com.br/ifood/entrega-nao-realizada-cancelamento-e-falta-de-reembolso-para-cliente-antigo_YMox6yS0dSQKAx7K/,"Entrega não realizada, cancelamento e falta de reembolso para cliente antigo","O entregador não encontrou meu endereço , cancelou e não reembolsou , nunca vi uma coisa dessas .Sou cliente a anos.",Não respondida,Palmas - TO,19/10/2025 às 07:56,,,
https://www.reclameaqui.com.br/ifood/pedido-ifoodhabib-s-entregue-incompleto-solicitacao-de-reembolso_F6BNWy6sxsRznmGb/,Pedido iFood/Habib's entregue incompleto: Solicitação de reembolso,"Na madrugada de hoje, realizei um pedido pelo aplicativo iFood na loja Habib's, conforme consta no anexo. O pedido foi de 20 esfirras, totalizando o valor de R$ 98,90.Ao receber a entrega, estranhei o tamanho do pacote, pois era bastante pequeno. Ainda assim, confiei e aceitei o pedido. No entanto, ao chegar à minha residência, constatei que haviam apenas 6 esfirras  muito abaixo do que foi comprado. Até a nota fiscal que veio anexada ao pedido estava divergente, comprovando que o pedido foi entregue incorreto.Infelizmente, tive que dividir as poucas unidades recebidas, o que me causou não apenas frustração, mas também constrangimento e desconforto, já que fiquei sem uma refeição adequada.Registrei a reclamação no aplicativo iFood, mas fui informado de que o caso será analisado sem prazo definido para resposta ou solução. Diante disso, venho, por meio deste, solicitar o reembolso integral do valor pago, uma vez que o serviço prestado foi claramente insatisfatório e incompleto.Aguardo um posicionamento e resolução com a maior brevidade possível.",Não respondida,Salvador - BA,19/10/2025 às 09:23,,,
https://www.reclameaqui.com.br/ifood/atraso-no-pagamento-de-curso-remunerado-e-mau-atendimento-no-chat-do-ifood_5vmFWqRW-DASWchw/,Atraso no pagamento de curso remunerado e mau atendimento no chat do Ifood.,"A empresa ifood disponiviliza cursos remunerados, pois bem, caí no erro de fazer, que consiste em perder tempo assistindo vídeos ""educativos""para um melhor atendimento, e no final recebe um diploma e a remuneração de R$20,00. Ja estou a 30 dias cobrando e só estão enrolando e o chat é péssimo!",Não respondida,Curitiba - PR,19/10/2025 às 06:20,,,
https://www.reclameaqui.com.br/ifood/pedido-incompleto-entregue-pelo-ifood_2onEH19fyv_wKoDd/,Pedido incompleto entregue pelo iFood,para entregar na minha casa assim que eu cheguei assim que o pedido chegou Dido veio o outro não veio o pedido que eu tinha feito no iFood,Não respondida,São Gonçalo - RJ,19/10/2025 às 04:21,,,
https://www.reclameaqui.com.br/ifood/atraso-no-repasse-de-pagamento-e-indignacao-com-as-condicoes-de-trabalho_q8bJ_92KdUAqNa14/,Atraso no repasse de pagamento e indignação com as condições de trabalho,"Estou indignada por não receber meu repasse ja faz mais de 72hs sendo que minha conta esta cadastrada e ainda cadastrei outra e não recebi isto é um absurdo quase duas horas e meia no calor de mais 30 e não receber o pagamento, não aceito trabalhar mais para ifood.",Não respondida,São Paulo - SP,19/10/2025 às 09:16,,,
https://www.reclameaqui.com.br/ifood/dificuldade-em-resgatar-reembolso-e-falta-de-suporte_bg8JxgcI5kPNApyY/,Dificuldade em resgatar reembolso e falta de suporte,"Prezados,Esta é a segunda reclamação que faço sobre o mesmo problema. Na primeira, não obtive resposta.Recebi um reembolso referente a uma compra realizada, porém não consigo resgatar o valor. Sempre que tento realizar o resgate, o sistema solicita um código, sem explicar de onde ele vem ou como obtê-lo.Estou muito decepcionada com a falta de assistência. Não há atendimento humano disponível, as mensagens não são respondidas e o problema continua sem solução.Reforço que o valor é meu, já que o reembolso foi confirmado, e exijo uma explicação imediata sobre:Qual é esse código exigido para o saque;Por que o valor não está disponível para retirada;Quando poderei efetivamente ter acesso ao meu dinheiro.Aguardo um retorno urgente e uma solução definitiva para este caso.Atenciosamente,",Não respondida,São Paulo - SP,19/10/2025 às 09:15,,,Bancos
https://www.reclameaqui.com.br/ifood/doofi-powered-by-ifood-e-um-problema_XOFnWZYLv9zEKo2I/,Doofi powered by iFood é um problema,"App Doofi powered by iFood com instabilidadeDificuldade pra entrar no appApp sem critério pra atingir meta pra receber o prêmio de R$50,00Existem pontos e existem a porcentagem, mas a medida que porcentagem aumenta você precisa de cada vez mais pontos.",Não respondida,Patos de Minas - MG,19/10/2025 às 07:33,,,Não encontrei meu problema
https://www.reclameaqui.com.br/ifood/pedido-nao-entregue-no-ifood-mercado-savenagno-causa-prejuizo-a-dieta-da-filha_gP2tE_JWz55W5dwH/,Pedido não entregue no iFood (Mercado Savenagno) causa prejuízo à dieta da filha,"Eu sempre faço compras no IFood ( Mercado Savenagno) e sempre dá tudo certo. Porém, estava muito ocupada ontem e pedi Castanhas e Bebida Proteica para a dieta da minha filha, pois ela precisava para hoje (domingo). Minha filha está indo trabalhar e na hora de pegar a castanha e a bebida proteica da dieta, percebemos que não chegou. Compramos no IFood por confiar no serviço. Muito chato o que aconteceu, pois nos prejudicou. Não é apenas um atraso, pelo fato de não enviarem sequer uma notificação para que pudéssemos sair à noite para comprar. Situação chata! Preciso de ajuda! Na hora que busquei a ajuda do IFood, recebi mensagem para procurar a loja.",Não respondida,Matão - SP,19/10/2025 às 07:18,,,
https://www.reclameaqui.com.br/ifood/pedido-entregue-em-endereco-errado-e-nao-estornado_-ndy-cbYj3EWnnTH/,Pedido entregue em endereço errado e não estornado,"Olá! Ontem eu fiz um pedido aqui em São José, Santa Catarina. Mas o meu endereço ainda estava salvo em Campeche, o pedido foi feito para o restaurante Gastrobeef, eu tentei alterar o endereço mas eles não entregavam pra cá, então eu entrei em contato para cancelar, eles disseram que iam cancelar, que iam me dar meu dinheiro de volta mas não me responderam mais, encerraram o pedido como entregue e não me estornaram!!!! Quero meu estorno! Não foi entregue em Campeche e mesmo assim encerraram como se tivessem entregado! E não me respondem.",Não respondida,Manacapuru - AM,19/10/2025 às 07:27,,,
https://www.reclameaqui.com.br/ifood/conclusao-do-cadastro-bike-pra-voce_owzib5dwbkbVb_EY/,Conclusão do cadastro bike pra você,Não consegui fazer o cadastro bike pra você na tembici recife só quem libera o plano bike pra você e o Ifood tem que liberar meu cadastro que está em análise a um bom tempo aprovado receberei um convite pergunta se quero fazer ainda o plano bike pra vocêQuero,Não respondida,Jaboatão dos Guararapes - PE,19/10/2025 às 07:00,,,
https://www.reclameaqui.com.br/ifood/pedido-nao-entregue-e-valor-nao-estornado-no-ifood-carrefour-barra-shopping-sul_H5A9jqPG7Eip1W0i/,Pedido não entregue e valor não estornado no iFood Carrefour Barra Shopping Sul,"No dia 17/10/2025 efetuei um pedido no iFood mercado, oMercado em questão era o Carrefour do Barra Shopping Sul ou seja dentro do próprio shopping onde já fiz dezenas de pedidos e todos foram entregues na loja que trabalho dentro do shopping, assim como os pedidos de restaurantes.No dia acima citado, a entregadora não me efetuou a entrega não me respondia no chat, pois gostaria que eu fosse buscar em outro lugar, fora do endereço que passei.Mesmo tentando diversos contatos com ela, a mesma cancelou meu pedido e não me foi estornado, não consigo compreender o motivo de não ter recebido minha compra como sempre, retendo meu valor. A conduta de [Editado pelo Reclame Aqui] tanto da entregadora como da empresa IFood.Gostaria de resolvermos esta questão diretamente com a plataforma, evitando processos judiciais.Segue em anexo os prints de tentativas de falar com a entregado e de outras compras em que recebo em minha loja",Não respondida,Porto Alegre - RS,19/10/2025 às 09:08,,,
https://www.reclameaqui.com.br/ifood/pedido-de-sorvete-kibon-4-em-1-entregue-com-sabor-incorreto-por-duas-vezes_JVWmpuKmPSkls8-C/,Pedido de sorvete Kibon 4 em 1 entregue com sabor incorreto por duas vezes,"Duas vezes solicitei o pedido sorvete kibon 2 litros 4 em 1, que continha creme, chocolate, morango e flocos.As duas vezes vieram com o sabor de 4 chocolates.A primeira me reembolsaramA segunda falaram q n poderiam fazer nada .Então coloquem os itens certos p vender ou mandem os itens certos.",Não respondida,São Paulo - SP,19/10/2025 às 08:14,,,
https://www.reclameaqui.com.br/ifood/atendimento-automatizado-e-ineficaz-e-ausencia-de-solucao-para-itens-faltantes_2B7jwkyemCgKTt70/,"Atendimento Automatizado e Ineficaz, e Ausência de Solução para Itens Faltantes","No dia 18/10/2025, realizei uma compra no supermercado Paulistão por meio do aplicativo iFood. O pedido, entregue aproximadamente às 15h30, veio com itens faltantes no valor de quase R$ 100,00.Imediatamente, utilizei o canal de ajuda dentro do aplicativo para relatar o problema. O atendimento foi extremamente frustrante e mecanizado. Fui atendido sequencialmente pelos atendentes Evelly, Maria e Artur, que se limitaram a enviar mensagens genéricas e pré-programadas. Sem qualquer explicação ou investigação do caso, as conversas eram abruptamente encerradas com a mensagem: ""Sentimos muito, não foi possível resolver. Essa é uma decisão final do iFood."". Era impossível retomar o diálogo ou questionar a ""decisão final"". Se eu consegui falar com três atendentes foi por me esforçar em usar aquele app, entrando com pediddos de ajuda em diferentes locais. Quando uma uma conversa é encerrada, eles travam o chat.É inaceitável que uma empresa de seu porte trate seus clientes dessa forma:1. Atendimento Desumano: A comunicação não parece ser com pessoas, mas com uma IA ineficiente, sem empatia ou capacidade de escuta.2. Falta de Transparência: Os atendentes são identificados apenas pelo primeiro nome, não há número de protocolo e não é fornecido qualquer canal alternativo, como SAC ou Ouvidoria, para escalonar a questão.3. Abandono do Consumidor: A empresa simplesmente se recusa a resolver o problema e fecha o canal de comunicação, tratando o cliente como um [Editado pelo Reclame Aqui] ou um incômodo.Diante da inércia do iFood, precisei resolver a situação por conta própria. Ao entrar em contato diretamente com o supermercado Paulistão, fui informado que os itens faltantes (laticínios) haviam sido esquecidos no estabelecimento. Ou seja, o iFood falhou em toda a [Editado pelo Reclame Aqui]: na entrega, na apuração e na resolução.Concluo, portanto, que o serviço de suporte ao cliente do iFood é completamente ineficaz e desrespeitoso. A empresa não cumpriu seu papel básico de mediar e resolver o problema entre o consumidor e o estabelecimento. Fui obrigado a buscar a solução sozinho para não ter um prejuízo significativo.",Não respondida,Rio de Janeiro - RJ,19/10/2025 às 07:08,,,Aplicativos
https://www.reclameaqui.com.br/ifood/pedido-nao-entregue-e-falta-de-suporte-do-ifood-para-cancelamento-e-reembolso_jFjnKY7tx4QkvEu-/,Pedido não entregue e falta de suporte do iFood para cancelamento e reembolso.,"Realizei um pedido no restaurante You sushi, no valor de 150,98 não recebi o meu pedido e o IFood não fez o cancelamento. Tentei varias vezes buscar ajuda e não obtive nenhuma resposta. Me senti [Editado pelo Reclame Aqui] diante dessa situação. Gostaria que o IFood reavaliasse a minha solicitação. O meu pedido consta como finalizado as 03:10 da manhã de hoje, o que não aconteceu. Já fiz outros pedidos nesse restaurante e nunca tive problema. Preciso de ajuda, não posso simplesmente ficar no prejuízo. Descaso total com o cliente",Não respondida,São Paulo - SP,19/10/2025 às 05:11,,,
https://www.reclameaqui.com.br/ifood/conta-bloqueada-saldo-retido-e-falta-de-suporte-no-ifood-para-vendedor-de-acai_wzVUoRnVJuR6IGui/,"Conta bloqueada, saldo retido e falta de suporte no Ifood para vendedor de açaí","Criei uma conta no Ifood para vender açaí, consegui vender por cerca de um mês, então o Ifood bloqueou meu perfil até eu enviar os documentos exigidos, enviei tudo e pediram mais documentos, fiz esse segundo passo e pediram mais documentos, não liberam a minha conta e nem o meu dinheiro. Tento entrar em contato com o suporte e não consigo.Gostaria que liberassem o dinheiro das minhas vendas para o banco cadastrado e por gentileza cancelar a conta criada no Ifood. Muita enrolação e falta de suporte, fiz minhas vendas e agora não liberam a minha conta e ficam com o meu dinheiro.",Não respondida,Videira - SC,19/10/2025 às 03:13,,,Aplicativos
https://www.reclameaqui.com.br/ifood/intoxicacao-alimentar-apos-pedido-no-ifood-sem-reembolso_vroGxbc_VGAEYBL_/,Intoxicação alimentar após pedido no iFood sem reembolso,Fiz pedido via iFood passei mal com o alimento. Reclamei com o iFood no dia seguinte e a plataforma com o atendimento [Editado pelo Reclame Aqui] dela simplesmente não fez meu reembolso. Vomitei a noite toda e estou com intoxicação alimentar . E ainda fiquei no prejuízo,Não respondida,Aparecida de Goiânia - GO,19/10/2025 às 08:30,,,
https://www.reclameaqui.com.br/ifood/dificuldade-de-acesso-a-conta-ifood-apos-mudanca-de-estado-e-restricao-na-conta_rcGSX3sO6r6cDIFd/,Dificuldade de acesso à conta iFood após mudança de estado e restrição na conta.,"Olá,  bom dia me chamo Isabel.Não ,estou conseguindo ter acesso a minha conta do ifood pós não reside mas nesse estado, mudei me para Natal e minha conta atualmente aparece que está com uma restrição e pede pra voltar pra o local cadastrado entende e meu ganha pão preciso que me ajudem obrigada",Não respondida,Natal - RN,19/10/2025 às 08:14,,,
https://www.reclameaqui.com.br/ifood/exclusao-indevida-de-conta-e-impedimento-de-novo-cadastro-no-ifood_elwDfOHNZGm4E_vi/,Exclusão indevida de conta e impedimento de novo cadastro no Ifood,"Excluíram não só minha conta,mas de outras pessoas por [Editado pelo Reclame Aqui] sendo que foi culpa do cliente e agora não consigo mais fazer meu cadastro fui na delegacia fiz um boletim de ocorrência por tudo isso que está acontecendo porque o app era meu instrumento de trabalho e o Ifood faz isso quero minha conta de volta",Não respondida,Rio de Janeiro - RJ,19/10/2025 às 07:59,,,Aplicativos
https://www.reclameaqui.com.br/ifood/falta-de-promocoes-em-dias-de-chuva-e-restricao-a-zona-sul_vDUnPjcBmdduG-cL/,Falta de promoções em dias de chuva e restrição à Zona Sul,"Cara sério mesmo, não sei o por que vocês não jogam mais promoçoes em tempo de chuva isso etuma covardia não ter promoção, temos que trabalhar na chuva podendo acontecer vários coisas e mesmo assim vocês não incentivam a gente com promoção só na zona sul, aqui no cachimbi não chove não é? 99food tá vindo mesmo pra derrubar vocês. Promoção direto e vocês só na Zona sul, falta de consideração aos entregadores seus [Editado pelo Reclame Aqui]",Não respondida,Rio de Janeiro - RJ,19/10/2025 às 07:59,,,
https://www.reclameaqui.com.br/ifood/nao-recebimento-do-valor-referente-a-promocao-concluida_9qFhe-3qqeBQ2WqU/,Não recebimento do valor referente à promoção concluída,"> Olá, boa tarde.Estou entrando em contato porque ainda não recebi o valor referente à promoção concluída. Fui informado(a) de que o pagamento cairia hoje na conta ou apareceria no extrato, mas até o momento nada consta.Peço, por gentileza, que verifiquem o que pode ter ocorrido e me deem um retorno o quanto antes.Agradeço desde já pela atenção.*****",Não respondida,São Paulo - SP,19/10/2025 às 07:07,,,
https://www.reclameaqui.com.br/ifood/restaurante-prejudicado-por-avaliacoes-negativas-injustas-no-ifood-devido-a-erros-de-entrega-e-pedidos-incorretos-de-clientes_YgINNUtlWLSgXDH_/,Restaurante prejudicado por avaliações negativas injustas no iFood devido a erros de entrega e pedidos incorretos de clientes.,"Olá, vim por meio do reclame aqui pedir uma ajuda, pois já falei com diversos atendentes do ifood e toda vez dizem não poder fazer nada. O ifood tirou a opção de moderar a avaliação, isso fez com que o restaurante receba avaliações ruins de acontecimentos que não são erros da loja. O cliente faz pedido errado e acha que está na razão e quer o reembolso e cancelamento do pedido prejudicando a loja e também cliente que quer reembolso por erro do entregador.Recebi uma avaliação de 1 estrela do pedido *****, o cliente pediu o reembolso porque ""o molho chegou vazado e o pedido todo remexido"", o cliente reclamou com a loja, mas a entrega é feita pelos entregadores do ifood e mesmo assim o suporte deixou com que a minha loja ficasse com essa avaliação e pediu pra que eu respondesse o cliente dizendo que não foi minha culpa pra ver se o cliente tirasse a avaliação ruim, bom eu acredito que se o cliente estiver bravo e não entender que o problema é com a entrega do ifood, certeza que ele não vai mudar a avaliação, ainda mais por que eu expliquei tudo pra ele quando ele tentou o reembolso.E outra avaliação de 2 estrelas que eu tive foi do pedido ***** que a cliente alegou ter pedido 2 temaki de salmão grelhado, mas ficou faltando um, só que o erro foi da cliente e está provando na nota que ela mandou, ela pediu 1 Temaki de salmão grelhado e acabou selecionando 2 vezes a opção de ""sem arroz"". Eu informei esse erro para a cliente e mandei via Pix o valor que ela tinha pagado a mais, pois eu acho justo.Bom eu realmente não acho justo a loja se prejudicar por erro de outros, eu fiz o meu trabalho, enviei os pedidos como os clientes pediram com qualidade, se o entregador virou o pedido e o cliente pediu errado a loja não tem culpa e isso é visível em toda a conversa que eu tive com ambos os clientes. Esse negócio do ifood da toda a razão para o cliente prejudica o restaurante. Eu faço de tudo para seguir as regras de qualidade do ifood para sem uma loja super, então acho que eles precisam ser justo com a loja que usa o serviço deles também.Está anexado algumas das provas que tenho de que o erro não foi da lojaAtt: *****",Não respondida,São Paulo - SP,19/10/2025 às 03:40,,,Aplicativos
https://www.reclameaqui.com.br/ifood/produtos-estragados-e-recusa-injusta-de-reclamacao-pelo-ifood_NzqfYxG3qq30nHGW/,Produtos estragados e recusa injusta de reclamação pelo iFood,"Produtos estragados e iFood negando reclamação injustamenteSou cliente do iFood há anos e faço parte do Clube iFood, sempre utilizei a plataforma pela comodidade e confiança.Porém, desta vez fiquei extremamente decepcionado com o tratamento recebido.Realizei uma compra de mercado pelo aplicativo e recebi produtos impróprios para consumo:a carne chegou fedida, azulada e com aparência de estragada, e o queijo fatiado veio todo retalhado, sem condições de uso.Abri uma reclamação pelo aplicativo, anexei fotos comprovando o estado dos produtos, e mesmo assim o iFood negou o problema, como se eu estivesse mentindo.A resposta que recebi foi a seguinte:> Sentimos muito pela sua experiência com o seu pedido não ter sido como esperava. Após analisar as informações disponíveis e os detalhes fornecidos por você, infelizmente, não será possível proceder com o cancelamento solicitado. Gostaríamos de informar que esta decisão foi tomada pelo iFood.Ou seja, nem o reembolso foi autorizado, e nenhuma verificação real foi feita.Quero deixar claro que não sou moleque nem desonesto, trabalho em dois empregos e utilizo o iFood justamente pela praticidade e confiança que sempre acreditei que a empresa oferecia.Fico indignado em perceber que, para ter produtos de qualidade, eu teria que ir pessoalmente ao mercado, olhando um por um para garantir o que posso ou não posso levar.Como confiar em um aplicativo que oferece essa comodidade, mas não assegura qualidade nem respeito ao consumidor?Será que vou ter que ir até o próprio estabelecimento para resolver esse problema?Então quer dizer que o iFood não confia em seus consumidores?Os estabelecimentos parceiros são 100% perfeitos, nunca erram?Porque, pelo tratamento que recebi, parece que o erro sempre é do cliente.Meu dinheiro virou [Editado pelo Reclame Aqui], e não é a primeira vez que passo por esse tipo de problema em compras de mercado pelo iFood.Exijo uma solução imediata, com o reembolso integral do pedido e a retirada dos produtos estragados, já que colocaram em dúvida minha boa-fé.Tenho fotos e provas do estado dos itens e espero um retorno rápido e uma atitude de respeito ao meu direito como consumidor e cliente fiel.",Não respondida,São José do Rio Preto - SP,19/10/2025 às 03:02,,,
https://www.reclameaqui.com.br/ifood/atraso-excessivo-e-falta-de-suporte-do-ifood-pedido-nao-entregue-e-atendimento-insatisfatorio_t2baDl-S_yD4XWhh/,Atraso Excessivo e Falta de Suporte do Ifood: Pedido Não Entregue e Atendimento Insatisfatório,"Fiz um pedido às 00:15 com previsão para entregar as 01:16/01:26. Chegou 01:26 e apareceu uma notificação de atraso até aí tudo bem, aguardei até 01:49 que tinha sido o novo prazo e mandei mensagem para o restaurante. No fim nada do restaurante nem sequer visualizar minha mensagem, o atendimento do Ifood é totalmente robótico, sem opção, um descaso com qualquer cliente! Esperar até 02:15, 2 horas sem nem sequer uma atualização! Somente mensagens robóticas falando que estão averiguando o que pode ocorrer! Conclusão, fiquei sem lanche nenhum, pois esperei mais de 2 horas, sendo que a previsão era até 60 minutos!",Não respondida,Curitiba - PR,19/10/2025 às 02:46,,,Delivery Alimentação
https://www.reclameaqui.com.br/ifood/pedido-incompleto-no-ifoodmercado-extra-e-recusa-de-reembolso_Fuzyc82jTSSs9QRJ/,Pedido incompleto no iFood/Mercado Extra e recusa de reembolso,"Fiz uma compra no ifood no mercado extra, quando recebi meu pedido ele veio faltando cerca de 60 REAIS EM PRODUTOS. Entrei em contato com a plataforma, mostrei a nota emitida pelo estabelecimento e simplesmente SE RECUSARAM A REEMBOLSAR MEU DINHEIRO.",Não respondida,São José do Rio Preto - SP,19/10/2025 às 04:26,,,
https://www.reclameaqui.com.br/ifood/pedido-de-lanche-nao-entregue-no-prazo-cancelamento-nao-aceito-e-falta-de-reembolso_ZpAj4-45ycDXLOCv/,"Pedido de lanche não entregue no prazo, cancelamento não aceito e falta de reembolso","Fiz uma solicitação de um lanche mas não chegou a tempo e precisei sair para trabalhar, pedir o cancelamento com 30 minutos e o restaurante não aceitou e enviou um motoboy, e eu já não estava em casa pq fui trabalhar e pedir que fosse cancelado várias vezes e eles não querem me reembolsar meu valor",Não respondida,Salvador - BA,19/10/2025 às 05:14,,,Restaurantes
https://www.reclameaqui.com.br/ifood/pedido-ifood-cancelado-sem-reembolso-devido-a-falta-de-energia-e-alegacao-de-nao-localizacao-pelo-entregador_uxNbk9ND3tWBRHRU/,Pedido Ifood cancelado sem reembolso devido à falta de energia e alegação de não localização pelo entregador.,"No dia 18/10 fiz um pedido pela plataforma Ifood e logo em seguida por conta da chuva fiquei sem energia elétrica e meu aparelho descarregou, com isso ficamos aguardando a entrega do pedido onde o motoboy veio até próximo do endereço e ficou dizendo que não achava o cliente, com isso a plataforma cancelou o meu pedido sem reembolso, sendo que eu estava em casa aguardando a entrega mesmo não tendo energia, então eu gostaria que devolvessem sim o meu dinheiro pois o motoboy não veio até o endereço conforme a plataforma fala l.",Não respondida,São Paulo - SP,19/10/2025 às 08:40,,,
https://www.reclameaqui.com.br/ifood/pizza-entregue-com-atraso-fria-e-danificada-ifood-nao-oferece-suporte-e-se-isenta-da-responsabilidade_AJA6S4VT0mDkC-Bd/,"Pizza entregue com atraso, fria e danificada; iFood não oferece suporte e se isenta da responsabilidade.","Fiz um pedido no dia 18/10/2025, às 19h30, pelo iFood, na Pizzaria Lá Beka Cariacica (pedido n *****). O pedido foi marcado como concluído só às 00h30, ou seja, mais de uma hora de atraso em relação ao prometido.Quando a pizza finalmente chegou, estava fria, com o recheio colado na tampa e a embalagem completamente amassada. Claramente, o estabelecimento está vendendo acima da sua capacidade de entrega, o que demonstra [Editado pelo Reclame Aqui], já que, se colocassem o prazo real (mais de 2 horas), o cliente certamente não compraria.Entrei em contato com o suporte do iFood, e a resposta foi simplesmente que não podem fazer nada, porque o pagamento foi feito direto à loja. Em outras palavras: o cliente fica no prejuízo e o iFood lava as mãos.Exijo o reembolso integral do valor pago (R$ 34,89) e que sejam tomadas medidas contra o estabelecimento por desrespeito com o consumidor.Paguei por um produto e um serviço que não foram entregues conforme prometido, e a postura do iFood e da loja é inaceitável.Aguardo uma solução imediata.",Não respondida,Cariacica - ES,19/10/2025 às 08:40,,,
https://www.reclameaqui.com.br/ifood/pedido-nao-entregue-e-impossibilidade-de-cancelamentoreembolso-no-habibs-via-ifood_MP8zHvZMqZccdMvY/,Pedido não entregue e impossibilidade de cancelamento/reembolso no Habibs via iFood,"fiz um pedido no Habibs - ***** 1 hora antes do estacionamento fechar, se passaram 1 hora e 40min e nada, a loja já fechada e eu não consigo cancelar ou pedir o reembolso, não é a primeira vez que isso acontece, fico indignada com essa loja ACEITAR o pedido pra não entregar, uma perda de tempo, e o ifood horrível que não arruma isso é a gente que sai no prejuízo",Não respondida,Rio de Janeiro - RJ,19/10/2025 às 03:03,,,Restaurantes
https://www.reclameaqui.com.br/ifood/entrega-de-pedido-errado-e_H7SQzOPyQ2qVFQC4/,Entrega de pedido errado e ....,"Eu fiz umas compras no iFood mercado no dia 15 de outubro, o entregador fez algumas paradas no percurso , a minha casa foi a última e ao chegar em minha residência não era o meu pedido era o pedido de outra pessoa então eu fiz o registro no aplicativo falando que o entregador tinha me entregado às compras errada ou seja as compras de outra pessoa, os itens eram completamente diferentes até o valor dessa compra era inferior ao que eu havia comprado e o iFood simplesmente disse que sentia muito pela minha experiência ruim mas que não poderia proceder com o cancelamento e eu acabei ficando no prejuízo porque o iFood não resolveu nada, de quem é a responsabilidade quando acontece esse tipo de situação?Quem é o responsável porque eu enquanto o cliente não posso ser responsabilizada.",Não respondida,Salvador - BA,19/10/2025 às 06:36,,,
https://www.reclameaqui.com.br/ifood/imposicao-de-reembolso-em-credito_VFauISRxHwFyZhCz/,Imposição de reembolso em crédito,"Fiz um pedido na plataforma e o restante não entregou, por isso solicitei o reembolso, mas o Ifood se nega a me devolver o dinheiro, pois resolveu por conta própria ficar com o meu dinheiro e me dar crédito no aplicativo.Eu não paguei em crédito do aplicativo, eu paguei em dinheiro e quero a devolução em dinheiro.Entrei em contato com o suporte que me informou que é impossível, pois eu cliquei em alguma coisa.Desejo o cancelamento dos créditos que eu NÃO SOLICITEI e a devolução do meu dinheiro na mesma forma que foi pago.",Não respondida,Nova Iguaçu - RJ,19/10/2025 às 08:56,,,
